a	b
70109.0	1879
37344.0	1880
4576.0	1881
70115.0	1882
86505.0	1883
70122.0	1884
53737.0	1885
20970.0	1886
20973.0	1887
53743.0	1888
20975.0	1889
4595.0	1890
70132.0	1891
4596.0	1892
4598.0	1893
37366.0	1894
20979.0	1895
20988.0	1896
20993.0	1897
53762.0	1898
37380.0	1899
21000.0	1900
37387.0	1901
37391.0	1902
86543.0	1903
53779.0	1904
21014.0	1905
4637.0	1906
53795.0	1907
37412.0	1908
70188.0	1909
70191.0	1910
4656.0	1911
53808.0	1912
53816.0	1913
53818.0	1914
4667.0	1915
86592.0	1916
53824.0	1917
21063.0	1918
21064.0	1919
70219.0	1920
70222.0	1921
37455.0	1922
70225.0	1923
53853.0	1924
37470.0	1925
21087.0	1926
21089.0	1927
53863.0	1928
86635.0	1929
53870.0	1930
21104.0	1931
86644.0	1932
21109.0	1933
4726.0	1934
53881.0	1935
70269.0	1936
53885.0	1937
37509.0	1938
4744.0	1939
37514.0	1940
86669.0	1941
21137.0	1942
4760.0	1943
53914.0	1944
37532.0	1945
37535.0	1946
37538.0	1947
70306.0	1948
21158.0	1949
4775.0	1950
53928.0	1951
21162.0	1952
37548.0	1953
4781.0	1954
21168.0	1955
4785.0	1956
37554.0	1957
37556.0	1958
53940.0	1959
86713.0	1960
37566.0	1961
21182.0	1962
86718.0	1963
21183.0	1964
53950.0	1965
4806.0	1966
4814.0	1967
21207.0	1968
70362.0	1969
37595.0	1970
53979.0	1971
37601.0	1972
4833.0	1973
86754.0	1974
70377.0	1975
4842.0	1976
21230.0	1977
53998.0	1978
86772.0	1979
86773.0	1980
37622.0	1981
54005.0	1982
70394.0	1983
21242.0	1984
21245.0	1985
4862.0	1986
4864.0	1987
21252.0	1988
37638.0	1989
4872.0	1990
37640.0	1991
21258.0	1992
37646.0	1993
4879.0	1994
37648.0	1995
4880.0	1996
21265.0	1997
21266.0	1998
86802.0	1999
37653.0	2000
54039.0	2001
21275.0	2002
86812.0	2003
54044.0	2004
4894.0	2005
54045.0	2006
86814.0	2007
37665.0	2008
4897.0	2009
86819.0	2010
4900.0	2011
86821.0	2012
21290.0	2013
21297.0	2014
21298.0	2015
54066.0	2016
70452.0	2017
86837.0	2018
86843.0	2019
4926.0	2020
37695.0	2021
21310.0	2022
54080.0	2023
4931.0	2024
86855.0	2025
70473.0	2026
4938.0	2027
54092.0	2028
37711.0	2029
37717.0	2030
4949.0	2031
37719.0	2032
37720.0	2033
4951.0	2034
21337.0	2035
37727.0	2036
37730.0	2037
4965.0	2038
86886.0	2039
21354.0	2040
54123.0	2041
70509.0	2042
21357.0	2043
21358.0	2044
86895.0	2045
21362.0	2046
21365.0	2047
37751.0	2048
4984.0	2049
86905.0	2050
21371.0	2051
37756.0	2052
4990.0	2053
37758.0	2054
4992.0	2055
4994.0	2056
54146.0	2057
21380.0	2058
70535.0	2059
54153.0	2060
70539.0	2061
37771.0	2062
5008.0	2063
54163.0	2064
54166.0	2065
86936.0	2066
86943.0	2067
37792.0	2068
21407.0	2069
54175.0	2070
37798.0	2071
70567.0	2072
21415.0	2073
54187.0	2074
5036.0	2075
37805.0	2076
86958.0	2077
54192.0	2078
21431.0	2079
5048.0	2080
5049.0	2081
86969.0	2082
37820.0	2083
86972.0	2084
21437.0	2085
86975.0	2086
70595.0	2087
37828.0	2088
70597.0	2089
54214.0	2090
70600.0	2091
37836.0	2092
70605.0	2093
86991.0	2094
5072.0	2095
21459.0	2096
21463.0	2097
5080.0	2098
86999.0	2099
21473.0	2100
70626.0	2101
54245.0	2102
37862.0	2103
87017.0	2104
70639.0	2105
54256.0	2106
21488.0	2107
37875.0	2108
54262.0	2109
54263.0	2110
37881.0	2111
87035.0	2112
5118.0	2113
87039.0	2114
21506.0	2115
87044.0	2116
37894.0	2117
70663.0	2118
54279.0	2119
87051.0	2120
21516.0	2121
70669.0	2122
87053.0	2123
54287.0	2124
54288.0	2125
70677.0	2126
87061.0	2127
87062.0	2128
87064.0	2129
70684.0	2130
37920.0	2131
37923.0	2132
54309.0	2133
70696.0	2134
21545.0	2135
87082.0	2136
5163.0	2137
5164.0	2138
70700.0	2139
70704.0	2140
37937.0	2141
21553.0	2142
87090.0	2143
87091.0	2144
54327.0	2145
54328.0	2146
5177.0	2147
37945.0	2148
54329.0	2149
5180.0	2150
87098.0	2151
37954.0	2152
87108.0	2153
54341.0	2154
21575.0	2155
54346.0	2156
54353.0	2157
5202.0	2158
37972.0	2159
87126.0	2160
87130.0	2161
54362.0	2162
5216.0	2163
21601.0	2164
21602.0	2165
37989.0	2166
70757.0	2167
54373.0	2168
37992.0	2169
5226.0	2170
37995.0	2171
70765.0	2172
37998.0	2173
5234.0	2174
5235.0	2175
54388.0	2176
70773.0	2177
54389.0	2178
5239.0	2179
87159.0	2180
54391.0	2181
38011.0	2182
70780.0	2183
87165.0	2184
70782.0	2185
54396.0	2186
54400.0	2187
70788.0	2188
87173.0	2189
38024.0	2190
70794.0	2191
70797.0	2192
87194.0	2193
70818.0	2194
38051.0	2195
38050.0	2196
70821.0	2197
5286.0	2198
38053.0	2199
38058.0	2200
5291.0	2201
21684.0	2202
5309.0	2203
38077.0	2204
54462.0	2205
21696.0	2206
5313.0	2207
21698.0	2208
54466.0	2209
70853.0	2210
87238.0	2211
38095.0	2212
5328.0	2213
5331.0	2214
5345.0	2215
87267.0	2216
38119.0	2217
21736.0	2218
87273.0	2219
21741.0	2220
70894.0	2221
87278.0	2222
5365.0	2223
21751.0	2224
87287.0	2225
54523.0	2226
5377.0	2227
5379.0	2228
70915.0	2229
5385.0	2230
21773.0	2231
87309.0	2232
5398.0	2233
5401.0	2234
54553.0	2235
87324.0	2236
54561.0	2237
87332.0	2238
70949.0	2239
38183.0	2240
70951.0	2241
38185.0	2242
21799.0	2243
87336.0	2244
21806.0	2245
70959.0	2246
70960.0	2247
38192.0	2248
87346.0	2249
21811.0	2250
54580.0	2251
70965.0	2252
21813.0	2253
21814.0	2254
87351.0	2255
21817.0	2256
21818.0	2257
21819.0	2258
38204.0	2259
70978.0	2260
54597.0	2261
87372.0	2262
5457.0	2263
5458.0	2264
21843.0	2265
5461.0	2266
21848.0	2267
54618.0	2268
71006.0	2269
71008.0	2270
54630.0	2271
71015.0	2272
71018.0	2273
38253.0	2274
71021.0	2275
87408.0	2276
87411.0	2277
54646.0	2278
21881.0	2279
54650.0	2280
5499.0	2281
38268.0	2282
38269.0	2283
21882.0	2284
38272.0	2285
5506.0	2286
71042.0	2287
87426.0	2288
71050.0	2289
5515.0	2290
38283.0	2291
38285.0	2292
54667.0	2293
5521.0	2294
21906.0	2295
87448.0	2296
71065.0	2297
21917.0	2298
54695.0	2299
71080.0	2300
5546.0	2301
5547.0	2302
38318.0	2303
54708.0	2304
71093.0	2305
21948.0	2306
5565.0	2307
5566.0	2308
21949.0	2309
21952.0	2310
21953.0	2311
71108.0	2312
21959.0	2313
54729.0	2314
21962.0	2315
54730.0	2316
54732.0	2317
21967.0	2318
38352.0	2319
21970.0	2320
71123.0	2321
5588.0	2322
71124.0	2323
38358.0	2324
21971.0	2325
38361.0	2326
87516.0	2327
21986.0	2328
21987.0	2329
71143.0	2330
71144.0	2331
38384.0	2332
54768.0	2333
38386.0	2334
71157.0	2335
71162.0	2336
54778.0	2337
71164.0	2338
22011.0	2339
22012.0	2340
71170.0	2341
22024.0	2342
38412.0	2343
54798.0	2344
22031.0	2345
38417.0	2346
22035.0	2347
38420.0	2348
71189.0	2349
87573.0	2350
38423.0	2351
5657.0	2352
71195.0	2353
22044.0	2354
54813.0	2355
54816.0	2356
22051.0	2357
54820.0	2358
71208.0	2359
22058.0	2360
54828.0	2361
71214.0	2362
5679.0	2363
87599.0	2364
54843.0	2365
5696.0	2366
71232.0	2367
22082.0	2368
71236.0	2369
38469.0	2370
71239.0	2371
54857.0	2372
71244.0	2373
5711.0	2374
38487.0	2375
22103.0	2376
54875.0	2377
71263.0	2378
71264.0	2379
38497.0	2380
5730.0	2381
71265.0	2382
22114.0	2383
87657.0	2384
71278.0	2385
71279.0	2386
22130.0	2387
54899.0	2388
22133.0	2389
87672.0	2390
71292.0	2391
87678.0	2392
5759.0	2393
87680.0	2394
22145.0	2395
22150.0	2396
38535.0	2397
87687.0	2398
87688.0	2399
22155.0	2400
54924.0	2401
71316.0	2402
5785.0	2403
71322.0	2404
22169.0	2405
54939.0	2406
22172.0	2407
54941.0	2408
87715.0	2409
71333.0	2410
87718.0	2411
71335.0	2412
71336.0	2413
5801.0	2414
87722.0	2415
5803.0	2416
71339.0	2417
22186.0	2418
22198.0	2419
5823.0	2420
71359.0	2421
87750.0	2422
5838.0	2423
54992.0	2424
71382.0	2425
38615.0	2426
22230.0	2427
54999.0	2428
38618.0	2429
87773.0	2430
87775.0	2431
87776.0	2432
22241.0	2433
38630.0	2434
55015.0	2435
5864.0	2436
55017.0	2437
22250.0	2438
55018.0	2439
22252.0	2440
55020.0	2441
38641.0	2442
5879.0	2443
38650.0	2444
38653.0	2445
55038.0	2446
55044.0	2447
5894.0	2448
22281.0	2449
22282.0	2450
87817.0	2451
5900.0	2452
38670.0	2453
87823.0	2454
38672.0	2455
87825.0	2456
22290.0	2457
87826.0	2458
22291.0	2459
87830.0	2460
22301.0	2461
71458.0	2462
71460.0	2463
55077.0	2464
5930.0	2465
22315.0	2466
87850.0	2467
55084.0	2468
87854.0	2469
5935.0	2470
22319.0	2471
22318.0	2472
5938.0	2473
22323.0	2474
38708.0	2475
71477.0	2476
22326.0	2477
55098.0	2478
22331.0	2479
87867.0	2480
38717.0	2481
5950.0	2482
55101.0	2483
22338.0	2484
38724.0	2485
5957.0	2486
38725.0	2487
87879.0	2488
22344.0	2489
22343.0	2490
38730.0	2491
87883.0	2492
55121.0	2493
55127.0	2494
38745.0	2495
71520.0	2496
5985.0	2497
5984.0	2498
38753.0	2499
22368.0	2500
38758.0	2501
87913.0	2502
5994.0	2503
87914.0	2504
22379.0	2505
55146.0	2506
22377.0	2507
71543.0	2508
55160.0	2509
55162.0	2510
22398.0	2511
87940.0	2512
6023.0	2513
55178.0	2514
6032.0	2515
71572.0	2516
87956.0	2517
71576.0	2518
71577.0	2519
55195.0	2520
38813.0	2521
55197.0	2522
87966.0	2523
38818.0	2524
87972.0	2525
6053.0	2526
38824.0	2527
22441.0	2528
71600.0	2529
55222.0	2530
87991.0	2531
87997.0	2532
38849.0	2533
71619.0	2534
6084.0	2535
55235.0	2536
55240.0	2537
55242.0	2538
22476.0	2539
88014.0	2540
22482.0	2541
38869.0	2542
71638.0	2543
22487.0	2544
6104.0	2545
38872.0	2546
55257.0	2547
55260.0	2548
71653.0	2549
55269.0	2550
88038.0	2551
55273.0	2552
22519.0	2553
6138.0	2554
71676.0	2555
71677.0	2556
6141.0	2557
38911.0	2558
88064.0	2559
6145.0	2560
88066.0	2561
6152.0	2562
22537.0	2563
71690.0	2564
22539.0	2565
71692.0	2566
6159.0	2567
38928.0	2568
38934.0	2569
6168.0	2570
55329.0	2571
71714.0	2572
6180.0	2573
6186.0	2574
71723.0	2575
38956.0	2576
88109.0	2577
22574.0	2578
88115.0	2579
55348.0	2580
88118.0	2581
71737.0	2582
38970.0	2583
6206.0	2584
88126.0	2585
88133.0	2586
22598.0	2587
22599.0	2588
22607.0	2589
38994.0	2590
6230.0	2591
71768.0	2592
6234.0	2593
6235.0	2594
22619.0	2595
71779.0	2596
22630.0	2597
6248.0	2598
71787.0	2599
6254.0	2600
71791.0	2601
71798.0	2602
71805.0	2603
88189.0	2604
88191.0	2605
71810.0	2606
6276.0	2607
39045.0	2608
39046.0	2609
22663.0	2610
22664.0	2611
6281.0	2612
88199.0	2613
71824.0	2614
88208.0	2615
6291.0	2616
71828.0	2617
71830.0	2618
88215.0	2619
6298.0	2620
71834.0	2621
55450.0	2622
6303.0	2623
39074.0	2624
6307.0	2625
88228.0	2626
22693.0	2627
22696.0	2628
39081.0	2629
88234.0	2630
55470.0	2631
55471.0	2632
88241.0	2633
88243.0	2634
22710.0	2635
55481.0	2636
39101.0	2637
55488.0	2638
39106.0	2639
71876.0	2640
6344.0	2641
55497.0	2642
88270.0	2643
39118.0	2644
71888.0	2645
88271.0	2646
55506.0	2647
22742.0	2648
6362.0	2649
6364.0	2650
88284.0	2651
6366.0	2652
71903.0	2653
6369.0	2654
71905.0	2655
6370.0	2656
55521.0	2657
88290.0	2658
55527.0	2659
6381.0	2660
88302.0	2661
22766.0	2662
6387.0	2663
22772.0	2664
39156.0	2665
6390.0	2666
22775.0	2667
6392.0	2668
55547.0	2669
55549.0	2670
39167.0	2671
55555.0	2672
6409.0	2673
6410.0	2674
71947.0	2675
71945.0	2676
55563.0	2677
39182.0	2678
55567.0	2679
88337.0	2680
6420.0	2681
71956.0	2682
71958.0	2683
55574.0	2684
71964.0	2685
88350.0	2686
6434.0	2687
55586.0	2688
39206.0	2689
39207.0	2690
55593.0	2691
6443.0	2692
39212.0	2693
55595.0	2694
22829.0	2695
55597.0	2696
39217.0	2697
55601.0	2698
39219.0	2699
88372.0	2700
88373.0	2701
71990.0	2702
39226.0	2703
71995.0	2704
22842.0	2705
22844.0	2706
55614.0	2707
71999.0	2708
39234.0	2709
55618.0	2710
55620.0	2711
22856.0	2712
22858.0	2713
22860.0	2714
88397.0	2715
88399.0	2716
39251.0	2717
6485.0	2718
55638.0	2719
72023.0	2720
55642.0	2721
39261.0	2722
39268.0	2723
72040.0	2724
6506.0	2725
72044.0	2726
22892.0	2727
88429.0	2728
22902.0	2729
22903.0	2730
6521.0	2731
55676.0	2732
6528.0	2733
88448.0	2734
6531.0	2735
88452.0	2736
88454.0	2737
88455.0	2738
88457.0	2739
39307.0	2740
22926.0	2741
88463.0	2742
55695.0	2743
39313.0	2744
6546.0	2745
72081.0	2746
88465.0	2747
22927.0	2748
72087.0	2749
88471.0	2750
55703.0	2751
72092.0	2752
88476.0	2753
55708.0	2754
22946.0	2755
72101.0	2756
72102.0	2757
72104.0	2758
22956.0	2759
55726.0	2760
6579.0	2761
39348.0	2762
88499.0	2763
72118.0	2764
6582.0	2765
55737.0	2766
39357.0	2767
72131.0	2768
6597.0	2769
88518.0	2770
6601.0	2771
55754.0	2772
55755.0	2773
88523.0	2774
55757.0	2775
6607.0	2776
39380.0	2777
88532.0	2778
88536.0	2779
72155.0	2780
88539.0	2781
23004.0	2782
23008.0	2783
23010.0	2784
72163.0	2785
55783.0	2786
39400.0	2787
23018.0	2788
55787.0	2789
55789.0	2790
72175.0	2791
23023.0	2792
88561.0	2793
6643.0	2794
39414.0	2795
88568.0	2796
72188.0	2797
55805.0	2798
72196.0	2799
88583.0	2800
39435.0	2801
55819.0	2802
23053.0	2803
88593.0	2804
88594.0	2805
88595.0	2806
88596.0	2807
55830.0	2808
88599.0	2809
39457.0	2810
39460.0	2811
55846.0	2812
55849.0	2813
6700.0	2814
55860.0	2815
39484.0	2816
39490.0	2817
6723.0	2818
6726.0	2819
88649.0	2820
23115.0	2821
72272.0	2822
23122.0	2823
88659.0	2824
23125.0	2825
39515.0	2826
6748.0	2827
23136.0	2828
72294.0	2829
39529.0	2830
55915.0	2831
88684.0	2832
23148.0	2833
55925.0	2834
55933.0	2835
88702.0	2836
88705.0	2837
88706.0	2838
88712.0	2839
39569.0	2840
55954.0	2841
72339.0	2842
72340.0	2843
72341.0	2844
23191.0	2845
23193.0	2846
23194.0	2847
88730.0	2848
88733.0	2849
55967.0	2850
72352.0	2851
88743.0	2852
23211.0	2853
39597.0	2854
88754.0	2855
23225.0	2856
23230.0	2857
72389.0	2858
23240.0	2859
88777.0	2860
39626.0	2861
72397.0	2862
56013.0	2863
39631.0	2864
23251.0	2865
88791.0	2866
72408.0	2867
56026.0	2868
23265.0	2869
6882.0	2870
88801.0	2871
72423.0	2872
88807.0	2873
88810.0	2874
23277.0	2875
6894.0	2876
56047.0	2877
23280.0	2878
88816.0	2879
39666.0	2880
56050.0	2881
56049.0	2882
39670.0	2883
72440.0	2884
39680.0	2885
23296.0	2886
23299.0	2887
6916.0	2888
6922.0	2889
72459.0	2890
6924.0	2891
88844.0	2892
56076.0	2893
88846.0	2894
23310.0	2895
6929.0	2896
23315.0	2897
6937.0	2898
88859.0	2899
72476.0	2900
39722.0	2901
39723.0	2902
6958.0	2903
6959.0	2904
39731.0	2905
23349.0	2906
6969.0	2907
39738.0	2908
88890.0	2909
56134.0	2910
23366.0	2911
56138.0	2912
72524.0	2913
23372.0	2914
56144.0	2915
88913.0	2916
39761.0	2917
39762.0	2918
88916.0	2919
72533.0	2920
39767.0	2921
23386.0	2922
39774.0	2923
23392.0	2924
39779.0	2925
39780.0	2926
88942.0	2927
88943.0	2928
39793.0	2929
39794.0	2930
23409.0	2931
56177.0	2932
88949.0	2933
88953.0	2934
88955.0	2935
23421.0	2936
88958.0	2937
56190.0	2938
88968.0	2939
39816.0	2940
23435.0	2941
88972.0	2942
39821.0	2943
39823.0	2944
39827.0	2945
23446.0	2946
7065.0	2947
72602.0	2948
39838.0	2949
39839.0	2950
72608.0	2951
7074.0	2952
23459.0	2953
72613.0	2954
56234.0	2955
56241.0	2956
7100.0	2957
89020.0	2958
72638.0	2959
39877.0	2960
7109.0	2961
89029.0	2962
23496.0	2963
89033.0	2964
56264.0	2965
7118.0	2966
39886.0	2967
23504.0	2968
72661.0	2969
89049.0	2970
39900.0	2971
72669.0	2972
39902.0	2973
89055.0	2974
7138.0	2975
56291.0	2976
7142.0	2977
39911.0	2978
89067.0	2979
39916.0	2980
89068.0	2981
89070.0	2982
56303.0	2983
56304.0	2984
39922.0	2985
23541.0	2986
56309.0	2987
89088.0	2988
7169.0	2989
23554.0	2990
23558.0	2991
89094.0	2992
56328.0	2993
56332.0	2994
72718.0	2995
72719.0	2996
89103.0	2997
72722.0	2998
56341.0	2999
89110.0	3000
56345.0	3001
89115.0	3002
56348.0	3003
89117.0	3004
39968.0	3005
72737.0	3006
39970.0	3007
89123.0	3008
89125.0	3009
7207.0	3010
72744.0	3011
56360.0	3012
39981.0	3013
7216.0	3014
7220.0	3015
39990.0	3016
23609.0	3017
40000.0	3018
89154.0	3019
72774.0	3020
23622.0	3021
23624.0	3022
72777.0	3023
72782.0	3024
7249.0	3025
7250.0	3026
56403.0	3027
40020.0	3028
72788.0	3029
23638.0	3030
7253.0	3031
89175.0	3032
7258.0	3033
56410.0	3034
56411.0	3035
23643.0	3036
72799.0	3037
7265.0	3038
7266.0	3039
56417.0	3040
7269.0	3041
23654.0	3042
7273.0	3043
56430.0	3044
89199.0	3045
23672.0	3046
40058.0	3047
72829.0	3048
23680.0	3049
72836.0	3050
7300.0	3051
72838.0	3052
7305.0	3053
89227.0	3054
23693.0	3055
72847.0	3056
40081.0	3057
7314.0	3058
72851.0	3059
23697.0	3060
72853.0	3061
23700.0	3062
7319.0	3063
56471.0	3064
23706.0	3065
56478.0	3066
7327.0	3067
72864.0	3068
23712.0	3069
72869.0	3070
23718.0	3071
40106.0	3072
72877.0	3073
40112.0	3074
23728.0	3075
7346.0	3076
23729.0	3077
23730.0	3078
7350.0	3079
72886.0	3080
40119.0	3081
56502.0	3082
89270.0	3083
89274.0	3084
40124.0	3085
72895.0	3086
72896.0	3087
7366.0	3088
72906.0	3089
7372.0	3090
72909.0	3091
40140.0	3092
72910.0	3093
40141.0	3094
7385.0	3095
23773.0	3096
7392.0	3097
40161.0	3098
56544.0	3099
40167.0	3100
7401.0	3101
40172.0	3102
72940.0	3103
23790.0	3104
23791.0	3105
72944.0	3106
40177.0	3107
89328.0	3108
89331.0	3109
56565.0	3110
7414.0	3111
89337.0	3112
72954.0	3113
72956.0	3114
56573.0	3115
72960.0	3116
23812.0	3117
23815.0	3118
23816.0	3119
56586.0	3120
40204.0	3121
72973.0	3122
72972.0	3123
72976.0	3124
7441.0	3125
72978.0	3126
40214.0	3127
7448.0	3128
40221.0	3129
72995.0	3130
56615.0	3131
89386.0	3132
40236.0	3133
73005.0	3134
56620.0	3135
23853.0	3136
89398.0	3137
23862.0	3138
40250.0	3139
73019.0	3140
56641.0	3141
7490.0	3142
73028.0	3143
40262.0	3144
40263.0	3145
23880.0	3146
73034.0	3147
40267.0	3148
40268.0	3149
23885.0	3150
7505.0	3151
23896.0	3152
40283.0	3153
7515.0	3154
23903.0	3155
89442.0	3156
7523.0	3157
7524.0	3158
7527.0	3159
40299.0	3160
23916.0	3161
7531.0	3162
40301.0	3163
56685.0	3164
56688.0	3165
40307.0	3166
73077.0	3167
56701.0	3168
73100.0	3169
56722.0	3170
7573.0	3171
73111.0	3172
73112.0	3173
56728.0	3174
73114.0	3175
73116.0	3176
73118.0	3177
7584.0	3178
7586.0	3179
89509.0	3180
73131.0	3181
7604.0	3182
7605.0	3183
89529.0	3184
56761.0	3185
73147.0	3186
73149.0	3187
89535.0	3188
73155.0	3189
40389.0	3190
7623.0	3191
89547.0	3192
56779.0	3193
40397.0	3194
24016.0	3195
40404.0	3196
73173.0	3197
40406.0	3198
7637.0	3199
40409.0	3200
24025.0	3201
73181.0	3202
40415.0	3203
89575.0	3204
24039.0	3205
89581.0	3206
7662.0	3207
7663.0	3208
24049.0	3209
7671.0	3210
40441.0	3211
7678.0	3212
56831.0	3213
7683.0	3214
7684.0	3215
40453.0	3216
73223.0	3217
89608.0	3218
40459.0	3219
73228.0	3220
40461.0	3221
7693.0	3222
89622.0	3223
40471.0	3224
89623.0	3225
40474.0	3226
89629.0	3227
89632.0	3228
7715.0	3229
24100.0	3230
56870.0	3231
7725.0	3232
40494.0	3233
73264.0	3234
40497.0	3235
7737.0	3236
40506.0	3237
40505.0	3238
40508.0	3239
40509.0	3240
24133.0	3241
56903.0	3242
40523.0	3243
56909.0	3244
89678.0	3245
73295.0	3246
7759.0	3247
24145.0	3248
89682.0	3249
7763.0	3250
56918.0	3251
24153.0	3252
73305.0	3253
40538.0	3254
89692.0	3255
56927.0	3256
73313.0	3257
89698.0	3258
73315.0	3259
56932.0	3260
7789.0	3261
7794.0	3262
7796.0	3263
7801.0	3264
56954.0	3265
40577.0	3266
73352.0	3267
73354.0	3268
24205.0	3269
24206.0	3270
40591.0	3271
56978.0	3272
24213.0	3273
7830.0	3274
89752.0	3275
40608.0	3276
89760.0	3277
7843.0	3278
7850.0	3279
89771.0	3280
57004.0	3281
89773.0	3282
7857.0	3283
24243.0	3284
7860.0	3285
89779.0	3286
57015.0	3287
57018.0	3288
7875.0	3289
73412.0	3290
73414.0	3291
73416.0	3292
89800.0	3293
57034.0	3294
7884.0	3295
40654.0	3296
40656.0	3297
7889.0	3298
40657.0	3299
89813.0	3300
7894.0	3301
7897.0	3302
24281.0	3303
24283.0	3304
57057.0	3305
89826.0	3306
40675.0	3307
7908.0	3308
57071.0	3309
57077.0	3310
73466.0	3311
7931.0	3312
40698.0	3313
57083.0	3314
57084.0	3315
7935.0	3316
7936.0	3317
40706.0	3318
57091.0	3319
24326.0	3320
57096.0	3321
24331.0	3322
89867.0	3323
40717.0	3324
24333.0	3325
7956.0	3326
40728.0	3327
73500.0	3328
57119.0	3329
40736.0	3330
89891.0	3331
40740.0	3332
57123.0	3333
40742.0	3334
57128.0	3335
73513.0	3336
24360.0	3337
7979.0	3338
89900.0	3339
73517.0	3340
40750.0	3341
73521.0	3342
7986.0	3343
89906.0	3344
89907.0	3345
73525.0	3346
73529.0	3347
57147.0	3348
7997.0	3349
24383.0	3350
24386.0	3351
73540.0	3352
57157.0	3353
57158.0	3354
8010.0	3355
24402.0	3356
89942.0	3357
73560.0	3358
73561.0	3359
40794.0	3360
89944.0	3361
24409.0	3362
89948.0	3363
24415.0	3364
73569.0	3365
89953.0	3366
40803.0	3367
24420.0	3368
89957.0	3369
57198.0	3370
73590.0	3371
73591.0	3372
40822.0	3373
73593.0	3374
8060.0	3375
24444.0	3376
73598.0	3377
8064.0	3378
73600.0	3379
8067.0	3380
89992.0	3381
73614.0	3382
73615.0	3383
8080.0	3384
89999.0	3385
57237.0	3386
73623.0	3387
57239.0	3388
24472.0	3389
90018.0	3390
57252.0	3391
24486.0	3392
57260.0	3393
8109.0	3394
57262.0	3395
73647.0	3396
73651.0	3397
90036.0	3398
24504.0	3399
8121.0	3400
73658.0	3401
40891.0	3402
73657.0	3403
57273.0	3404
57275.0	3405
24510.0	3406
90046.0	3407
8130.0	3408
73672.0	3409
24523.0	3410
24526.0	3411
73682.0	3412
57301.0	3413
24534.0	3414
8151.0	3415
8152.0	3416
57302.0	3417
73695.0	3418
40929.0	3419
90082.0	3420
8165.0	3421
8180.0	3422
90101.0	3423
24570.0	3424
24571.0	3425
57341.0	3426
90111.0	3427
73730.0	3428
24581.0	3429
57353.0	3430
90123.0	3431
40977.0	3432
40980.0	3433
90136.0	3434
90139.0	3435
40988.0	3436
90141.0	3437
90144.0	3438
40995.0	3439
41000.0	3440
90157.0	3441
24622.0	3442
90161.0	3443
24626.0	3444
90164.0	3445
24630.0	3446
24634.0	3447
90172.0	3448
8253.0	3449
73793.0	3450
24641.0	3451
90180.0	3452
57413.0	3453
24645.0	3454
8266.0	3455
8267.0	3456
90186.0	3457
57419.0	3458
41039.0	3459
73808.0	3460
57424.0	3461
24658.0	3462
24659.0	3463
41048.0	3464
8281.0	3465
73817.0	3466
73825.0	3467
57442.0	3468
8291.0	3469
73829.0	3470
41066.0	3471
8298.0	3472
8301.0	3473
73841.0	3474
41075.0	3475
57462.0	3476
41091.0	3477
8326.0	3478
73868.0	3479
8334.0	3480
73872.0	3481
90256.0	3482
57489.0	3483
73875.0	3484
90260.0	3485
8341.0	3486
41112.0	3487
8353.0	3488
8354.0	3489
24738.0	3490
24740.0	3491
73895.0	3492
24746.0	3493
8364.0	3494
73903.0	3495
41135.0	3496
41137.0	3497
24757.0	3498
57525.0	3499
8382.0	3500
90303.0	3501
73923.0	3502
8387.0	3503
57539.0	3504
73926.0	3505
41158.0	3506
57546.0	3507
90315.0	3508
57549.0	3509
8398.0	3510
57550.0	3511
41169.0	3512
73937.0	3513
73940.0	3514
8407.0	3515
41177.0	3516
41178.0	3517
90331.0	3518
8411.0	3519
41182.0	3520
90339.0	3521
8420.0	3522
73959.0	3523
24813.0	3524
24815.0	3525
8447.0	3526
73986.0	3527
8451.0	3528
8452.0	3529
24834.0	3530
57603.0	3531
41223.0	3532
57605.0	3533
8460.0	3534
90386.0	3535
74004.0	3536
90388.0	3537
24853.0	3538
8475.0	3539
41243.0	3540
90401.0	3541
24866.0	3542
8485.0	3543
41258.0	3544
8492.0	3545
24886.0	3546
41271.0	3547
41274.0	3548
24891.0	3549
8510.0	3550
74047.0	3551
8512.0	3552
24898.0	3553
8517.0	3554
8518.0	3555
41287.0	3556
57672.0	3557
57673.0	3558
8522.0	3559
8523.0	3560
74062.0	3561
8526.0	3562
41294.0	3563
8530.0	3564
57683.0	3565
24916.0	3566
57685.0	3567
8534.0	3568
57690.0	3569
8540.0	3570
74080.0	3571
74081.0	3572
24933.0	3573
24934.0	3574
74086.0	3575
8552.0	3576
24935.0	3577
8559.0	3578
24943.0	3579
8561.0	3580
24947.0	3581
74100.0	3582
8566.0	3583
57719.0	3584
74104.0	3585
8569.0	3586
8570.0	3587
41337.0	3588
74108.0	3589
24954.0	3590
24958.0	3591
57726.0	3592
90498.0	3593
57733.0	3594
57734.0	3595
24967.0	3596
8585.0	3597
8587.0	3598
24980.0	3599
74139.0	3600
41372.0	3601
90527.0	3602
74145.0	3603
74147.0	3604
41379.0	3605
74152.0	3606
8617.0	3607
8618.0	3608
25003.0	3609
41390.0	3610
74161.0	3611
41393.0	3612
8628.0	3613
25013.0	3614
41397.0	3615
41399.0	3616
8635.0	3617
57787.0	3618
25023.0	3619
90562.0	3620
90565.0	3621
90566.0	3622
90570.0	3623
74187.0	3624
25037.0	3625
8654.0	3626
57806.0	3627
